,0,1,2,3,4,5,NMR_Peaks
4_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/CFF,,/",-120.1
5_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/CFF,,/",-120.1
7_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/CFF,,/",-122.8
8_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/CFF,,/",-122.8
10_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/CFF,,,,/",-122.8
11_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/CFF,,,,/",-122.8
13_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/CFF,,,=OO,,/",-122.8
14_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/CFF,,,=OO,,/",-122.8
16_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFF,,,,/",-122.8
17_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFF,,,,/",-122.8
19_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-123.73
20_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-123.73
22_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-124.01
23_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-124.01
25_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-127.27
26_COOH_29,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-127.27
28_COOH_29,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-82.36
29_COOH_29,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-82.36
30_COOH_29,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-82.36
7_From_Review_233,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,O,/)","F-1;C(CCF/C,O,/,C)","F-1;C(CCF/C,O,/,C)C/","F-1;C(CCF/C,O,/,C)C/C/",-107.5
8_From_Review_233,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,O,/)","F-1;C(CCF/C,O,/,C)","F-1;C(CCF/C,O,/,C)C/","F-1;C(CCF/C,O,/,C)C/C/",-107.5
3_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=C,/)","F-1;C(CCF/CFF,=C,/CFF,,,)","F-1;C(CCF/CFF,=C,/CFF,,,)FFF,,/","F-1;C(CCF/CFF,=C,/CFF,,,)FFF,,/,,/",-114.2
4_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=C,/)","F-1;C(CCF/CFF,=C,/CFF,,,)","F-1;C(CCF/CFF,=C,/CFF,,,)FFF,,/","F-1;C(CCF/CFF,=C,/CFF,,,)FFF,,/,,/",-114.2
6_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,)","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,),,,/","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,),,,//",-124.63
7_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,)","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,),,,/","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,),,,//",-124.63
9_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)=C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)=C,,//",-125.9
10_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)=C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)=C,,//",-125.9
12_olefins_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/=C,,/",-81.28
13_olefins_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/=C,,/",-81.28
14_olefins_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/=C,,/",-81.28
0_Cl_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/ClCl,,)","F-1;C(CFF/CFF,,/ClCl,,),/","F-1;C(CFF/CFF,,/ClCl,,),//",-79.65
2_Cl_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/ClCl,,)","F-1;C(CFF/CFF,,/ClCl,,),/","F-1;C(CFF/CFF,,/ClCl,,),//",-79.65
3_Cl_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/ClCl,,)","F-1;C(CFF/CFF,,/ClCl,,),/","F-1;C(CFF/CFF,,/ClCl,,),//",-79.65
5_Cl_4,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/FFF,ClCl,/)","F-1;C(CCF/FFF,ClCl,/,,,,)","F-1;C(CCF/FFF,ClCl,/,,,,)/","F-1;C(CCF/FFF,ClCl,/,,,,)//",-120.25
6_Cl_4,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/FFF,ClCl,/)","F-1;C(CCF/FFF,ClCl,/,,,,)","F-1;C(CCF/FFF,ClCl,/,,,,)/","F-1;C(CCF/FFF,ClCl,/,,,,)//",-120.25
0_I_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.08
2_I_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.08
3_I_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.08
5_I_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/FFI,,/",-126.3
6_I_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/FFI,,/",-126.3
8_I_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)FFI,,,,,/","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)FFI,,,,,/,,/",-122.88
9_I_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)FFI,,,,,/","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)FFI,,,,,/,,/",-122.88
11_I_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)FFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)FFF,,,,,/,,/",-121.26
12_I_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)FFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)FFF,,,,,/,,/",-121.26
14_I_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFI,/)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/FFF,,/",-113.33
15_I_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFI,/)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/FFF,,/",-113.33
17_I_2,F-1;C(//),F-1;C(CFI//),"F-1;C(CFI/CFF,,/)","F-1;C(CFI/CFF,,/CFF,,)","F-1;C(CFI/CFF,,/CFF,,)CFF,,/","F-1;C(CFI/CFF,,/CFF,,)CFF,,/CFF,,/",-59.96
18_I_2,F-1;C(//),F-1;C(CFI//),"F-1;C(CFI/CFF,,/)","F-1;C(CFI/CFF,,/CFF,,)","F-1;C(CFI/CFF,,/CFF,,)CFF,,/","F-1;C(CFI/CFF,,/CFF,,)CFF,,/CFF,,/",-59.96
5_From_Review_392,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CCO,CF,/)","F-1;C(CCF/CCO,CF,/,,,FFF,)","F-1;C(CCF/CCO,CF,/,,,FFF,),,/","F-1;C(CCF/CCO,CF,/,,,FFF,),,//",-123.1
6_From_Review_392,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CCO,CF,/)","F-1;C(CCF/CCO,CF,/,,,FFF,)","F-1;C(CCF/CCO,CF,/,,,FFF,),,/","F-1;C(CCF/CCO,CF,/,,,FFF,),,//",-123.1
8_From_Review_392,F-1;C(//),F-1;C(CC//),"F-1;C(CC/CFF,FFF/)","F-1;C(CC/CFF,FFF/CCO,,,,,)","F-1;C(CC/CFF,FFF/CCO,,,,,),,/","F-1;C(CC/CFF,FFF/CCO,,,,,),,//",-206.0
10_From_Review_392,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CF,,/)","F-1;C(CFF/CF,,/CFF,)","F-1;C(CFF/CF,,/CFF,)CCO,,/","F-1;C(CFF/CF,,/CFF,)CCO,,/,,/",-73.0
11_From_Review_392,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CF,,/)","F-1;C(CFF/CF,,/CFF,)","F-1;C(CFF/CF,,/CFF,)CCO,,/","F-1;C(CFF/CF,,/CFF,)CCO,,/,,/",-73.0
12_From_Review_392,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CF,,/)","F-1;C(CFF/CF,,/CFF,)","F-1;C(CFF/CF,,/CFF,)CCO,,/","F-1;C(CFF/CF,,/CFF,)CCO,,/,,/",-73.0
5_SO3H_2,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/CFF,=O=OO,/)","F-1;C(CSF/CFF,=O=OO,/FFF,,,,,)","F-1;C(CSF/CFF,=O=OO,/FFF,,,,,),,/","F-1;C(CSF/CFF,=O=OO,/FFF,,,,,),,//",-115.25
6_SO3H_2,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/CFF,=O=OO,/)","F-1;C(CSF/CFF,=O=OO,/FFF,,,,,)","F-1;C(CSF/CFF,=O=OO,/FFF,,,,,),,/","F-1;C(CSF/CFF,=O=OO,/FFF,,,,,),,//",-115.25
8_SO3H_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/SFF,FFF,/)","F-1;C(CCF/SFF,FFF,/=O=OO,,,,,)","F-1;C(CCF/SFF,FFF,/=O=OO,,,,,),,/","F-1;C(CCF/SFF,FFF,/=O=OO,,,,,),,//",-124.91
9_SO3H_2,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/SFF,FFF,/)","F-1;C(CCF/SFF,FFF,/=O=OO,,,,,)","F-1;C(CCF/SFF,FFF,/=O=OO,,,,,),,/","F-1;C(CCF/SFF,FFF,/=O=OO,,,,,),,//",-124.91
11_SO3H_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/SFF,,)","F-1;C(CFF/CFF,,/SFF,,)=O=OO,,/","F-1;C(CFF/CFF,,/SFF,,)=O=OO,,/,,/",-80.6
12_SO3H_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/SFF,,)","F-1;C(CFF/CFF,,/SFF,,)=O=OO,,/","F-1;C(CFF/CFF,,/SFF,,)=O=OO,,/,,/",-80.6
13_SO3H_2,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/SFF,,)","F-1;C(CFF/CFF,,/SFF,,)=O=OO,,/","F-1;C(CFF/CFF,,/SFF,,)=O=OO,,/,,/",-80.6
5_ether_21,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/OFF,=O=OO,/)","F-1;C(CSF/OFF,=O=OO,/C,,,,,)","F-1;C(CSF/OFF,=O=OO,/C,,,,,)CFF/","F-1;C(CSF/OFF,=O=OO,/C,,,,,)CFF/FFF,,/",-119.58
6_ether_21,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/OFF,=O=OO,/)","F-1;C(CSF/OFF,=O=OO,/C,,,,,)","F-1;C(CSF/OFF,=O=OO,/C,,,,,)CFF/","F-1;C(CSF/OFF,=O=OO,/C,,,,,)CFF/FFF,,/",-119.58
8_ether_21,F-1;C(//),F-1;C(COF//),"F-1;C(COF/SFF,C,/)","F-1;C(COF/SFF,C,/=O=OO,,,CFF)","F-1;C(COF/SFF,C,/=O=OO,,,CFF),,,FFF,,/","F-1;C(COF/SFF,C,/=O=OO,,,CFF),,,FFF,,/,,/",-89.7
9_ether_21,F-1;C(//),F-1;C(COF//),"F-1;C(COF/SFF,C,/)","F-1;C(COF/SFF,C,/=O=OO,,,CFF)","F-1;C(COF/SFF,C,/=O=OO,,,CFF),,,FFF,,/","F-1;C(COF/SFF,C,/=O=OO,,,CFF),,,FFF,,/,,/",-89.7
12_ether_21,F-1;C(//),F-1;C(COF//),"F-1;C(COF/FFF,C,/)","F-1;C(COF/FFF,C,/,,,CFF)","F-1;C(COF/FFF,C,/,,,CFF)SFF,,/","F-1;C(COF/FFF,C,/,,,CFF)SFF,,/=O=OO,,/",-88.34
13_ether_21,F-1;C(//),F-1;C(COF//),"F-1;C(COF/FFF,C,/)","F-1;C(COF/FFF,C,/,,,CFF)","F-1;C(COF/FFF,C,/,,,CFF)SFF,,/","F-1;C(COF/FFF,C,/,,,CFF)SFF,,/=O=OO,,/",-88.34
15_ether_21,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OFF,,/)","F-1;C(CFF/OFF,,/C,,)","F-1;C(CFF/OFF,,/C,,)CFF/","F-1;C(CFF/OFF,,/C,,)CFF/SFF,,/",-83.72
16_ether_21,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OFF,,/)","F-1;C(CFF/OFF,,/C,,)","F-1;C(CFF/OFF,,/C,,)CFF/","F-1;C(CFF/OFF,,/C,,)CFF/SFF,,/",-83.72
17_ether_21,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/OFF,,/)","F-1;C(CFF/OFF,,/C,,)","F-1;C(CFF/OFF,,/C,,)CFF/","F-1;C(CFF/OFF,,/C,,)CFF/SFF,,/",-83.72
5_SO3H_1,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/FFF,=O=OO,/)","F-1;C(CSF/FFF,=O=OO,/,,,,,)","F-1;C(CSF/FFF,=O=OO,/,,,,,)/","F-1;C(CSF/FFF,=O=OO,/,,,,,)//",-118.91
6_SO3H_1,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/FFF,=O=OO,/)","F-1;C(CSF/FFF,=O=OO,/,,,,,)","F-1;C(CSF/FFF,=O=OO,/,,,,,)/","F-1;C(CSF/FFF,=O=OO,/,,,,,)//",-118.91
8_SO3H_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/SFF,,/)","F-1;C(CFF/SFF,,/=O=OO,,)","F-1;C(CFF/SFF,,/=O=OO,,),,/","F-1;C(CFF/SFF,,/=O=OO,,),,//",-80.51
9_SO3H_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/SFF,,/)","F-1;C(CFF/SFF,,/=O=OO,,)","F-1;C(CFF/SFF,,/=O=OO,,),,/","F-1;C(CFF/SFF,,/=O=OO,,),,//",-80.51
10_SO3H_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/SFF,,/)","F-1;C(CFF/SFF,,/=O=OO,,)","F-1;C(CFF/SFF,,/=O=OO,,),,/","F-1;C(CFF/SFF,,/=O=OO,,),,//",-80.51
12_From_Review_292,F-1;C(//),F-1;C(OFF//),"F-1;C(OFF/C,,/)","F-1;C(OFF/C,,/C)","F-1;C(OFF/C,,/C)C/","F-1;C(OFF/C,,/C)C/C/",-60.0
13_From_Review_292,F-1;C(//),F-1;C(OFF//),"F-1;C(OFF/C,,/)","F-1;C(OFF/C,,/C)","F-1;C(OFF/C,,/C)C/","F-1;C(OFF/C,,/C)C/C/",-60.0
14_From_Review_292,F-1;C(//),F-1;C(OFF//),"F-1;C(OFF/C,,/)","F-1;C(OFF/C,,/C)","F-1;C(OFF/C,,/C)C/","F-1;C(OFF/C,,/C)C/C/",-60.0
5_SO3H_18,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/CFF,=O=OO,/)","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)FFF,,/","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)FFF,,/,,/",-116.03
6_SO3H_18,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/CFF,=O=OO,/)","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)FFF,,/","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)FFF,,/,,/",-116.03
8_SO3H_18,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,S,FF,FF,/)","F-1;C(CCF/C,S,FF,FF,/FFF,=O=OO,,,,)","F-1;C(CCF/C,S,FF,FF,/FFF,=O=OO,,,,),,,,,/","F-1;C(CCF/C,S,FF,FF,/FFF,=O=OO,,,,),,,,,//",-123.28
9_SO3H_18,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,S,FF,FF,/)","F-1;C(CCF/C,S,FF,FF,/FFF,=O=OO,,,,)","F-1;C(CCF/C,S,FF,FF,/FFF,=O=OO,,,,),,,,,/","F-1;C(CCF/C,S,FF,FF,/FFF,=O=OO,,,,),,,,,//",-123.28
11_SO3H_18,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/SFF,,,,,)","F-1;C(CCF/CFF,FFF,/SFF,,,,,)=O=OO,,/","F-1;C(CCF/CFF,FFF,/SFF,,,,,)=O=OO,,/,,/",-127.39
12_SO3H_18,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/SFF,,,,,)","F-1;C(CCF/CFF,FFF,/SFF,,,,,)=O=OO,,/","F-1;C(CCF/CFF,FFF,/SFF,,,,,)=O=OO,,/,,/",-127.39
14_SO3H_18,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)SFF,,/","F-1;C(CFF/CFF,,/CFF,,)SFF,,/=O=OO,,/",-82.3
15_SO3H_18,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)SFF,,/","F-1;C(CFF/CFF,,/CFF,,)SFF,,/=O=OO,,/",-82.3
16_SO3H_18,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)SFF,,/","F-1;C(CFF/CFF,,/CFF,,)SFF,,/=O=OO,,/",-82.3
5_SO3H_19,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/CFF,=O=OO,/)","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)CFF,,/","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)CFF,,/FFF,,/",-115.74
6_SO3H_19,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/CFF,=O=OO,/)","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)CFF,,/","F-1;C(CSF/CFF,=O=OO,/CFF,,,,,)CFF,,/FFF,,/",-115.74
8_SO3H_19,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,S,FF,FF,/)","F-1;C(CCF/C,S,FF,FF,/CFF,=O=OO,,,,)","F-1;C(CCF/C,S,FF,FF,/CFF,=O=OO,,,,)FFF,,,,,/","F-1;C(CCF/C,S,FF,FF,/CFF,=O=OO,,,,)FFF,,,,,/,,/",-121.94
9_SO3H_19,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,S,FF,FF,/)","F-1;C(CCF/C,S,FF,FF,/CFF,=O=OO,,,,)","F-1;C(CCF/C,S,FF,FF,/CFF,=O=OO,,,,)FFF,,,,,/","F-1;C(CCF/C,S,FF,FF,/CFF,=O=OO,,,,)FFF,,,,,/,,/",-121.94
11_SO3H_19,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/SFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/SFF,FFF,,,,)=O=OO,,,,,/","F-1;C(CCF/C,CFF,FF,/SFF,FFF,,,,)=O=OO,,,,,/,,/",-123.7
